time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.800000000000002,0.22353651026236482,0.1559826743672891,18.329467172522342,6.2667221334472405,6.269781896465737,0.0,0.24571571549901738,0.060316901389077214,5.257284915669816,-0.061099269297974296,0.008555738928107912,0.0,448.84515710752294,449.4816643553617,451.073650703922,449.4423216742077
2.820000000000002,0.22848014219779123,0.15715273883392689,18.43484808678362,6.26553743988409,6.2699536513388185,0.0,0.24864747804362372,0.05668954527470009,5.280806510457903,-0.06973545165006707,0.00968719331869583,0.0,452.52075593022863,452.79383071137335,454.74912010606135,452.6661135843607
2.840000000000002,0.23348964946685313,0.15823748273695137,18.541275398834557,6.264157292517481,6.27016611051047,0.0,0.25230324886256844,0.05178484502774768,5.361924694635896,-0.06433884783057112,0.015805249427777394,0.0,502.6722975427196,504.00062073775564,503.06223964028595,504.2302515225664
2.860000000000002,0.23856241406994289,0.15923383601250432,18.64861371275285,6.262874799977233,6.270482956074694,0.0,0.2549732114464052,0.04785048252754487,5.371906697193346,-0.061411590970269186,0.014588223817050515,0.0,441.88417362695486,441.58294946104843,441.1279916151015,441.84962496540703
2.880000000000002,0.24368728767235168,0.160149860127379,18.756102054688338,6.261646694713871,6.270780271283661,0.0,0.2575141487944748,0.04375192895992211,5.3769274963552345,-0.061914693433779436,0.017920109957198147,0.0,436.25797482469636,437.0918358882538,437.4183542319841,437.28986100587383
2.900000000000002,0.24886830373552057,0.16097114499064527,18.864168586459314,6.260436589211025,6.271184658147572,0.0,0.26058745752241463,0.03837655736670589,5.429725680742239,-0.054406249409881854,0.008330045852460522,0.0,481.73522780465834,479.55441739500844,479.3031903330598,481.0098569111186
2.920000000000002,0.25411031550095703,0.16168087324350572,18.973336403305932,6.259392257107464,6.2713559188554875,0.0,0.2636137190212293,0.03259626791933961,5.487056003919828,-0.04504752250528237,0.005277246852468821,0.0,485.3594450967249,484.6713890358271,483.5183356088475,485.6274950578681
2.940000000000002,0.2594045269911617,0.16228820410173045,19.08298439787354,6.2584969201290725,6.27146149318007,0.0,0.2658074299992323,0.028136817903133698,5.477743452840799,-0.04839818563825249,0.00551968254329528,0.0,424.026001821339,424.08839813036917,425.09492859898614,424.2312527812403
2.960000000000002,0.264745750873669,0.1627976383376514,19.192730955764034,6.257627004142373,6.271586911452925,0.0,0.2683149582514983,0.022806605688960473,5.496912336208726,-0.06240159422796838,3.7963471611776774e-05,0.0,452.57622574690873,451.2503371753105,452.45224633847175,449.05531026797007
2.980000000000002,0.2701388647523023,0.163194155127723,19.303034519128122,6.256379060914195,6.271588702133728,0.0,0.27099642961183523,0.016845073318201002,5.5334440002000225,-0.06282267944671291,-0.0013982895501557352,0.0,467.55335067461016,467.2174845923898,467.17811454374345,467.0769899198386
3.000000000000002,0.2755828077888964,0.163474986758213,19.413827985550867,6.2551549837599065,6.271581807607575,0.0,0.2733978740475709,0.01123808973079947,5.545902642074779,-0.05477576268991247,-0.007890017340181186,0.0,446.31330570718507,444.72071117417073,444.8517318228313,446.8216360029977
3.0200000000000022,0.2810705352199002,0.1636513986074601,19.524504038559122,6.254060346069302,6.27142665954336,0.0,0.2753748690528154,0.006403095193910219,5.521702658750969,-0.053450950859857786,-0.010193181506894883,0.0,410.3676425093578,409.7538384069456,410.09561976433946,410.4462911989568
3.0400000000000023,0.2866025283455443,0.1637181785492517,19.635075277840567,6.253005378971881,6.271226637675543,0.0,0.27782444351158964,0.00027489898524777137,5.53542126939356,-0.058752256317364485,-0.012965098648823233,0.0,446.9272318730972,446.2489508528391,447.55491905656066,446.2565229355317
3.0600000000000023,0.2921793413819714,0.16367175989321056,19.745537240251235,6.251930746228993,6.270969804831058,0.0,0.27985686013111877,-0.004916764589359719,5.510774971673453,-0.04458099078047274,-0.015187317580366745,0.0,409.23880833186,408.64495218846747,408.3861137820807,412.1588293460004
3.0800000000000023,0.29780353902270806,0.1635035560131247,19.856021446667405,6.251062984427968,6.270736528699834,0.0,0.28256290394254674,-0.011903623419227363,5.537645669943807,-0.05148866978067328,-0.0033154836544082526,0.0,457.70268203566076,460.529024876485,459.19189527730396,457.543686509654
3.1000000000000023,0.30347981473496244,0.16320028919486904,19.966837365147846,6.2500340450637495,6.2706709016837365,0.0,0.28506466728289404,-0.018423058406335742,5.5439461781003,-0.052780204831995796,-0.004483950164000789,0.0,440.9530145241205,440.6633550305559,439.2885569263114,438.9653546854778
3.1200000000000023,0.3092085475980745,0.16275847849462702,20.0779623347522,6.24897846478466,6.270582505062887,0.0,0.2878086190283085,-0.025758011617865877,5.568550782335374,-0.05299845949818405,-0.0060854384902215885,0.0,457.38798580452743,457.0052141379919,456.88143737544743,456.8274870058335
3.1400000000000023,0.31499185273124736,0.16216899110147695,20.189539804610494,6.247920772954814,6.270495182938207,0.0,0.290521894288978,-0.03319072769714171,5.589196203493841,-0.05086428044425133,-0.014378404802142739,0.0,454.3025118916845,452.30304113704716,453.7596110500966,454.27161619436197
3.1600000000000024,0.32082259268302543,0.16144804959475761,20.30097758087783,6.2469084318203585,6.270331838686161,0.0,0.2925521008888315,-0.03890342297479386,5.554581423239864,-0.05400895035699818,0.0013838186448611699,0.0,397.260852099043,401.5744165350771,401.0031954637467,400.1431555659222
